addressid,ownerid,province,district,neighborhood,addressaddedtime
c3495975-4b91-4f87-8e28-cf39ae1d3917,95a0591e-fb3d-46f2-b295-f4f707220104,İstanbul,Sarıyer,Ayazağa,2025-05-14 20:51:22.660
49a3fc0e-a280-46c7-9c26-4b21bd65849f,474ae862-7c4c-478e-bdff-3de52628934e,İzmir,Bayraklı,Adalet,2025-07-10 15:26:42.014
f560c471-a2ca-4b39-9661-845f7fd3fffe,d6e52127-2b27-412c-bd31-e709ecf8b922,İstanbul,Kartal,Atalar,2025-07-12 16:30:17.612
15f8b627-303c-4ee4-9c62-a7dbbc0523e0,83e6e1ed-5e9e-41b9-a50c-0e92627239a1,Ankara,Çankaya,Çamlıtepe,2025-06-22 01:20:10.926
b8509a36-4c8e-4bc2-938b-17abd4f687e3,73ed92a9-13eb-4e35-9439-a0929036dc59,İstanbul,Ataşehir,Kayışdağı,2025-07-09 17:35:40.518
b7af0459-8eb1-42a3-b767-976f70e1f0f3,28b58a46-d6f6-43b2-aacf-69b21bb5ce5c,İstanbul,Şişli,Mecidiyeköy,2025-07-09 02:05:42.518
1ad595c7-b991-4593-af02-133e5f1f27c9,ef9d730d-35cd-4a9e-8783-51e58b5bea13,İstanbul,Ataşehir,Aşık Veysel,2025-05-15 17:23:23.188
5e41786a-5ff3-4222-8567-b3c440833398,66b6821c-8f9b-4d7b-a036-44be832b8908,İstanbul,Beşiktaş,Arnavutköy,2025-06-30 19:02:05.263
ddd88205-a0bc-4387-8994-fe7e0168f3c2,04f5f6da-603d-4672-8c1c-6298c848a37c,İstanbul,Maltepe,İdealtepe,2025-05-29 00:22:41.589
51724167-7421-435a-a2de-5518618e4c8a,d2885d3f-49dd-4fdf-b847-52aeba430cce,İstanbul,Bayrampaşa,Muratpaşa,2025-07-10 22:29:46.338
77676db0-50e0-4306-b991-16161680c386,f8b00e73-7c84-46ec-bcde-d55ef6bc0bd2,İstanbul,Esenyurt,Fatih,2025-06-18 21:14:28.823
b7fafe64-ef3d-437b-9bd9-665b3ad11da9,68462bc4-ef50-4775-9ebe-0819be15ed58,İstanbul,Ümraniye,Parseller,2025-07-26 13:36:20.011
239b4dd8-9f15-4449-b6f8-bc936fd25d04,a6970de9-491d-4aae-a5ce-9589ad5a932f,İstanbul,Ataşehir,Ataşehir Atatürk,2025-08-03 21:42:24.174
d71169ed-8d9e-4dd4-bcca-1bf49c6ef4c6,d9ced5fa-6493-49c9-bef3-07b874d79142,İstanbul,Beylikdüzü,Kavaklı,2025-07-27 17:31:37.954
b7a64533-be6f-4fe1-9762-12f9da609be8,7a296b26-9969-4bc5-9362-4f62c7e6991d,Ankara,Çankaya,Kırkkonaklar,2025-07-03 15:13:42.256
95882007-d337-4efd-8174-e798f066f40d,057d362b-e26f-4cf8-a43b-f89fdebd055d,İstanbul,Tuzla,Yayla,2025-06-18 22:51:59.355
631934e9-954a-4275-adb3-8bbe363e1be4,7df7d7a8-ba49-413e-8f96-b40d5456774a,İstanbul,Bahçelievler,Bahçelievler,2025-06-14 11:29:00.619
125ceeda-9dd2-4320-8307-e208ab2da0dd,b050d44c-314c-4209-9c5e-6b6de1420fb0,İstanbul,Kadıköy,Göztepe,2025-07-11 13:53:45.273
7689ae38-b169-49f5-b6c5-52506c8c5df4,c9105092-1332-4ec9-a5cd-15c95c20103c,İstanbul,Kadıköy,Göztepe,2025-05-30 23:00:40.859
1a894bd2-da5b-4ca6-ad81-522aff27a5d7,80ddcb97-f31c-4ccd-b0fe-fc9035845cca,İstanbul,Şişli,Bozkurt,2025-07-27 18:15:09.700
7121ea39-e644-4540-8780-f88a431240a2,a07bad1c-8f52-4b42-be99-0490c7261073,İstanbul,Büyükçekmece,Hürriyet,2025-05-30 23:20:15.144
279f3381-c043-4b8f-bc82-da98b3e9e5cb,22577ebf-09f0-4eec-b2b1-371c5f65b9f6,İstanbul,Bakırköy,Sakızağacı,2025-05-13 19:03:45.222
09509083-c9fa-4ad0-b3d1-69f6c64b50a4,ebb3f4f6-7f0f-45ea-90a3-cc7f35cf7b51,İstanbul,Eyüp,Rami Cuma,2025-05-08 11:19:57.225
321f7486-a786-491e-ad04-f23367f636fc,c1ad0e5b-d376-41a8-8d41-a6480d100af7,İstanbul,Ümraniye,Mehmet Akif,2025-05-27 09:50:52.628
f6878fb0-7c60-465a-a53c-373a0a842219,9ed91c6f-e727-422b-9982-24cf21069d21,İzmir,Buca,Yıldız,2025-06-17 15:05:36.064
29669f24-0a71-43d7-867e-32ebc80f10fb,9388ba11-581e-495f-8492-543bfef92b51,İstanbul,Fatih,Hırka-İ Şerif,2025-07-11 01:02:32.954
ab8b3134-d5bf-49af-827d-2d8b717c848c,284f7371-dea4-406c-85cf-03dda3d9ac5c,İzmir,Karşıyaka,Yalı,2025-07-20 23:03:42.630
91031f7a-9fa9-407f-8444-400c66be20f6,d62f7742-06be-41d0-a6e3-eb6d7342bb8e,İstanbul,Tuzla,Şifa,2025-07-30 22:13:31.907
3d716a8b-6e4f-4ef5-89d2-e68aee733868,a5667bd3-205f-434f-a18a-054cb5da00ec,İstanbul,Maltepe,İdealtepe,2025-07-03 21:45:36.694
cd43949d-4f68-45e9-98fa-73997cc5fa89,ffc5fd7b-fb57-4499-8a2b-026daf8a533c,İstanbul,Kadıköy,Kozyatağı,2025-06-20 16:21:17.498
10969b8e-0d7c-4dbe-a7be-625a84f60ac9,ba82a663-a293-48fe-b7e8-dc7072ea0f05,İstanbul,Şişli,Fulya,2025-06-14 04:00:03.839
1cc4595c-6a47-4ce6-81ce-eb04c1e15034,85078212-f21c-4c42-b5da-fdfc1897c674,İstanbul,Üsküdar,Zeynep Kamil,2025-06-04 12:57:40.706
de713dc3-df61-4daf-b091-e0f2aad5416a,28385cdd-b786-4a3c-8fb8-b359892c8185,İstanbul,Kartal,Esentepe,2025-08-01 22:34:42.733
9a837d8b-7313-412d-ac8e-e73f9faf0313,eae76556-5d9d-423b-99be-870f4c31f8b0,İstanbul,Çekmeköy,Çatalmeşe,2025-06-18 03:07:22.254
28c8c12b-e61f-4afc-a140-482f29a1148b,bfd7042b-f541-4771-91d1-491af7f36d20,İzmir,Bornova,İnönü,2025-06-09 14:30:38.699
4108131f-ee87-43dd-af82-49130d4ca135,f9e7a6fa-01a3-4eaf-b66e-908c2c89368f,Ankara,Çankaya,Barbaros,2025-06-29 11:59:47.729
eb957f28-d01d-4c42-8dfa-2f9212f89ae5,7fe56b69-c99d-4d0c-a737-d220381d3196,İstanbul,Eyüp,Göktürk Merkez,2025-06-14 19:01:00.968
61616af9-1b9f-43af-9993-0590329c6cfb,640fa6d4-f101-4453-a422-1059f64c7576,İstanbul,Şişli,Teşvikiye,2025-05-23 22:14:54.830
1c3f7a0c-3631-4f26-82ef-1ccc4d47e8b1,e56116d3-68c7-4e1e-8079-f954aeda4bcf,İzmir,Urla,M. Fevzi Çakmak,2025-06-13 15:56:48.886
427e5801-e118-4dde-9d09-83c4be9df228,b295f3cc-30c2-4f7f-aee0-ba0a410875aa,İstanbul,Üsküdar,Burhaniye,2025-05-21 16:16:04.187
b7f20049-9926-40cf-86b7-2afdfe477794,8691cddd-f97a-4e1a-a4ea-9b338403459b,İstanbul,Küçükçekmece,Söğütlü Çeşme,2025-05-08 13:10:17.256
f8bd81cb-b885-49d0-bb75-629e83b4cf51,6cf3e74e-0cb8-4876-8719-1c92bf74fcd5,İstanbul,Üsküdar,Küplüce,2025-08-03 13:59:32.663
c7c516e7-357c-4761-bfe8-10d1acbc9bac,dfc91f7e-1d10-488b-9036-d226cc79d5d3,İstanbul,Kağıthane,Çeliktepe,2025-05-27 11:36:01.298
b456c066-d503-4d92-81d0-02212df0abe4,8ea5b476-3b9a-4370-8164-56b924129e8e,İstanbul,Avcılar,Tahtakale,2025-06-25 10:43:57.361
5bc74460-786d-42fe-a299-1c786262dfa7,86232ff6-b9be-41f9-91b4-fd0c7632a90f,İstanbul,Ataşehir,Yenişehir,2025-05-30 08:49:37.349
27f82757-e4a5-4fd6-b90b-6a764b9a6131,d28001f7-c83d-430f-8f23-1c1ba6815fb3,İzmir,Bornova,Çınar,2025-07-12 15:23:19.834
b10b1c68-54ac-40a1-a0c5-213bab411deb,f9703d84-77e0-409a-89a8-d9c007795f2f,İzmir,Karşıyaka,Bostanlı,2025-05-31 11:13:00.545
b5a2ee8c-0172-43f7-b6c9-85b86b068e71,eddf6025-6063-4862-98ac-24b4d3307e9b,İstanbul,Küçükçekmece,Kartaltepe,2025-05-14 11:54:21.377
a19ba19d-7097-4f24-a282-5d7e928596ca,76397207-054b-44ec-9fc3-aeec5bc8614d,İzmir,Karşıyaka,Aksoy,2025-06-13 12:07:30.299
c5ed4aa1-82c7-4fcd-a746-eb05c62d0175,eff63f92-2288-48e7-8557-8e2b057a7610,İstanbul,Kadıköy,Göztepe,2025-05-22 10:59:51.879
3624bc89-bded-44ac-902f-054af8b0ecec,554aeff1-3828-443d-aa6f-3295d15732ba,İzmir,Güzelbahçe,Atatürk,2025-06-24 14:31:05.270
ca8ee799-b8f2-4d8f-a432-406091de272f,a28b55b5-4912-4c2e-acda-ed0d9c96df1d,İstanbul,Çekmeköy,Kirazlıdere,2025-05-26 13:26:49.891
242c8bca-d5ab-44d9-b589-f0240ebd7e7b,4eaf9a12-ddfc-45ee-880a-4d7d8c61e841,İstanbul,Çatalca,Kaleiçi,2025-07-11 18:11:36.622
d6e9dd3d-0bec-4276-a625-9678857639a1,4764155c-f1a3-415a-94d9-b726affab5bd,İstanbul,Beylikdüzü,Yakuplu,2025-07-27 01:59:55.603
2a45fb30-d425-4113-a58f-8184ff5efa83,e2557cb4-a955-4746-a5f4-e45ccd458a86,İstanbul,Kadıköy,Acıbadem,2025-06-13 14:00:44.398
a8057017-d20d-457a-8a50-662c00aa0177,2efdca6a-2bf9-4d7f-a8c3-390183baef96,İstanbul,Zeytinburnu,Maltepe,2025-07-13 11:25:00.381
1e712bf3-f953-4d01-a608-0a4371da0f45,da746a7e-17f0-4727-a56d-5eeef0129be3,İstanbul,Esenyurt,İnönü,2025-07-16 12:09:40.996
c1220d79-3c5e-4814-953e-eb8656783d40,5cf1be76-bb09-4e0d-a983-d7affc862ce9,İstanbul,Tuzla,Postane,2025-06-30 09:50:25.044
c0c8095d-c905-4ae9-90ec-1f0e238d9e9b,c20f5a9b-b0fd-4509-9f44-702b82ed5d2d,İstanbul,Ümraniye,Tatlısu,2025-07-11 12:44:01.312
2c6ac031-536b-403c-b981-29a4e361a300,e722aa2e-2229-4a70-9691-cfc235080178,İstanbul,Zeytinburnu,Kazlıçeşme,2025-06-04 10:59:57.852
d552094c-f528-46c1-b11e-2dacc406d9ad,78fe3085-ff39-4737-9f2f-d59ee0288f56,Ankara,Çankaya,Emek,2025-07-21 11:23:06.893
5ba00418-e15d-49a5-9bd2-0d49b6ae5a4d,0e34bd30-6edd-4b01-9bb9-ebdbf411eca7,İstanbul,Küçükçekmece,Atakent,2025-06-24 08:45:43.096
2838d31a-9b44-469b-abc1-1b5e41c345e2,0436d873-8297-406e-9bef-17cdcc066c85,İzmir,Konak,Göztepe,2025-05-27 12:03:49.475
fdeea13c-e9b2-46c7-97ab-d1420265fae0,e7cfc712-67b0-454e-a2d7-ffac9d671eb0,İstanbul,Avcılar,Denizköşkler,2025-07-02 07:44:31.187
3b9772d8-3a7c-420d-a125-8b082d8bce43,51562113-4b3c-4d87-ac08-ed64e9d3925a,Mersin,Yenişehir,Eğriçam,2025-07-27 10:48:40.532
afca5617-c1b3-4af3-87f4-ea628f57f023,e767578d-0f5f-4f6e-9d4c-dc3948ed6fb6,İstanbul,Maltepe,Zümrütevler,2025-07-11 16:21:25.324
f0056d65-1d24-4fec-a228-8fba8d59734e,ff2f7118-4f3d-4660-b2ed-9847f9248b5e,İstanbul,Kadıköy,Eğitim,2025-05-06 22:40:19.758
c0f1fa74-c85a-4628-b421-a50ae88befaa,59928f82-7601-45a7-a4fb-9e82fa8ef063,İstanbul,Kadıköy,Merdivenköy,2025-06-17 20:49:57.808
220d8d14-bf00-4da3-8bd3-70b701349316,01cbc6fc-d424-406c-a4af-6a6db986d865,İzmir,Bornova,Kazımdirik,2025-07-08 16:31:30.716
d15816ad-e858-4348-b34f-785e66c5d214,f2b2b016-b89a-4499-ba32-b1badffd020a,Adana,Seyhan,Denizli,2025-07-06 04:28:35.257
7f3e2159-05fd-4f20-9cf0-2367e18b80c4,1bde3cbe-0d39-4c6f-ab9c-c529d2083cc1,İstanbul,Kadıköy,Bostancı,2025-05-08 22:21:20.545
29a83790-100d-4bd8-bb14-3b81752ca20c,d06441b3-2a66-4e05-8d58-05c2497856e6,İstanbul,Bağcılar,Güneşli,2025-06-20 13:15:32.817
7e4f790f-05e3-4a74-a3b7-cb6762db1777,e6ed6d87-b109-41b3-8181-65db3abf21b8,Ankara,Çankaya,İşçi Blokları,2025-07-07 13:20:01.159
4317d525-835e-4eb7-9d3b-741f27cb577f,2b182704-2575-4415-aa03-afedd6544368,İstanbul,Sarıyer,Merkez,2025-06-26 10:56:14.212
a8d11bc3-9a66-4e64-85d7-870830cc2466,d2389b84-8cac-4a4b-9da9-e0aee8772932,İstanbul,Üsküdar,Acıbadem,2025-07-01 13:14:39.362
49b0bb07-7144-4f20-8e5e-16a51c2624ad,01e93445-bb1a-4f50-a715-981bd0caacff,İstanbul,Esenyurt,Atatürk,2025-06-27 21:41:11.515
7b189bf0-ac04-45a3-8a1c-94c6444dcbf5,35ca10d4-d5d8-40b7-8724-6d28007f6fa5,İstanbul,Üsküdar,Ünalan,2025-07-27 17:45:09.900
139270ca-5fb2-4a87-bfab-db1dfe0be402,4d073539-fc3b-4e08-b52d-b19da363a2fe,İstanbul,Üsküdar,Barbaros,2025-05-13 15:40:24.600
81a175ca-35af-4528-95d9-698fc6a71a81,be1041ce-a2ce-4371-9b81-4a991b2796d5,İstanbul,Kadıköy,Göztepe,2025-06-05 22:40:25.315
da9e55b0-cae4-433a-9766-74a3ff9889cd,c90caad8-c357-448e-8d54-9c7ae5508c9f,İstanbul,Eyüp,Eyüp Merkez,2025-07-02 18:34:11.416
f8b5c8fa-1d94-4e8b-9366-377d8dc8aab8,bf6715d1-7641-4f6a-9344-203ba42a8998,İstanbul,Arnavutköy,Adnan Menderes,2025-06-01 20:13:26.367
50fd2e14-7ae3-4b6c-8376-d00d767f3893,c3132ab9-9ab9-468a-a7d3-2cbe4b546dbf,İstanbul,Küçükçekmece,Atakent,2025-06-07 19:30:08.507
37c76774-b222-42a3-a9d7-faa8ef66cf2a,8d9841f7-350c-4b63-90bc-67c901ba59c7,İstanbul,Kadıköy,Caferağa,2025-05-06 21:56:39.894
4ce98492-20f2-4b13-860c-8caef16e6eec,0cc257c4-198d-4d08-8b8c-88fe2cd808b0,İstanbul,Ümraniye,Tantavi,2025-05-27 03:53:26.556
b2ea82cb-f4f5-4a06-bdd1-2412d46f85ff,333c4ce7-8333-48d6-91f8-bb16d7ff33e5,İstanbul,Kadıköy,19 Mayıs,2025-07-02 21:34:11.147
868af891-b326-4b26-b1a8-9a875f08d76a,43bcffe7-a93f-4cc2-a038-25a5f4f6b42b,İstanbul,Kadıköy,Caferağa,2025-08-01 12:04:49.623
4b438fd3-d9e1-42fc-b973-5bd81eed48e6,25a43425-0dbc-4d75-8938-2f4d8b4f515a,İstanbul,Esenyurt,Saadetdere,2025-08-03 23:33:52.886
ddd862a9-1ae4-49ef-a77c-0b721c08cb7a,d7bc94da-1a6e-4730-972e-a81c4c42df4c,İstanbul,Kartal,Orhantepe,2025-05-12 09:55:30.559
3cc529ca-583f-432a-98f5-06887c14db5c,8371b14c-9350-412b-a0ef-c706532fa6d2,İstanbul,Maltepe,İdealtepe,2025-06-04 21:23:53.347
425bf154-56be-4101-b3bf-340bbbdc03e4,6f47caa1-0f47-445e-9a94-784dad297f5c,İstanbul,Ataşehir,Örnek,2025-05-19 23:05:29.758
99b6fdb7-0763-4b77-ae68-29dc91e2b151,f55c50f2-06e3-4d43-bbde-65b178a3e7dd,İstanbul,Kadıköy,Fikirtepe,2025-05-29 16:29:10.389
f01bf905-4c59-4cf7-9e98-251b76eaa713,e7d83443-0820-421a-8800-c7e60a319a30,İzmir,Konak,Pazaryeri,2025-07-25 22:47:58.320
b186eaa7-a193-4143-8c67-bdb2b2bd406d,8a01e85f-f626-4411-bf2e-a9a606680aac,İstanbul,Üsküdar,Selimiye,2025-06-23 20:04:30.611
be3f57b1-2044-482a-b2fd-4f40770e8db2,86f7250c-060a-4e17-a290-98d48f6bc861,İstanbul,Tuzla,Tepeören,2025-07-21 13:20:33.857
d29f10b1-a273-4c6a-bb09-9bf1b25e68c9,7fc32c1c-547d-405c-a589-4f48ab96f78b,İstanbul,Şile,Kumbaba,2025-05-08 23:30:57.865
c803e93e-25da-46cd-8c30-b8cf41311d09,c4b96d8a-c72f-40da-833a-4ea3b47b7813,İstanbul,Kadıköy,Dumlupınar,2025-06-15 19:26:21.565
04595ced-c2f4-4353-a054-e1e3ee3bb3cd,d198c80c-90d1-49ff-90f0-344e7d03caf3,İstanbul,Avcılar,Tahtakale,2025-05-07 05:33:43.652
c1d28a86-d2dd-4628-87f0-102a8d5d1fd5,006d7730-5786-4283-a0a0-7d9fa0b7681e,İzmir,Buca,Yiğitler,2025-07-17 13:10:15.617
1e26b3a8-7849-4d61-9fd5-3acaba6f54fa,96f6b494-1b06-42a5-9ef7-391a931e3a94,İstanbul,Sarıyer,Rumeli Kavağı,2025-06-23 03:07:09.601
e4cc4070-83c2-4b25-8f25-abd162fd384b,1da0464b-4cb5-4c6c-8e06-24d58af0bd4a,İstanbul,Bahçelievler,Bahçelievler,2025-07-26 05:05:48.069
4a6b2bbf-0da5-492d-9538-77fc9f3e7716,be435e52-fd60-4751-84e9-a0d7ff10bc6e,Ankara,Çankaya,Mürsel Uluç,2025-06-01 22:43:42.790
8780e781-e19a-45f1-8ccc-3b7410fd71e7,1409890c-4a41-48d4-94a3-7fdf80cb0c27,İstanbul,Kadıköy,19 Mayıs,2025-07-01 18:00:18.405
7f287c16-a6be-461b-ba92-afd6416b73fb,9e80d3b4-b433-4de1-a969-474562d85324,İstanbul,Maltepe,Feyzullah,2025-05-20 10:42:17.496
b357076f-4d19-42e6-b210-e1a95239ddbf,c64db865-c810-4a62-94a7-7b00426f5f96,İstanbul,Zeytinburnu,Merkezefendi,2025-05-23 18:59:43.168
f3112eb5-606b-45de-8ba6-c4f60185426c,6b2d47de-1402-467c-8a5e-68611166a662,İstanbul,Bakırköy,Osmaniye,2025-06-12 12:21:06.237
e5520661-7c9a-45b3-93ba-f9e3fc9cb869,a6860c27-e85c-4f94-b063-0693646816b5,İstanbul,Bahçelievler,Şirinevler,2025-08-03 13:25:45.342
8d6e8ce7-8c02-498f-b5e2-50a5d5d03b65,87caa093-5440-4dd6-af56-4d69f3040de6,İstanbul,Kadıköy,Merdivenköy,2025-07-11 15:19:04.595
5d9c6a47-e00f-4118-8d0b-0d8fc6f05ed0,37dd111b-8836-4df6-addc-7877edaf0824,İstanbul,Eyüp,Göktürk Merkez,2025-05-25 01:12:07.413
b527de65-bfb5-4816-a810-737b1d12a7d7,379ed93d-0d73-4384-b469-629e5faf4c41,İstanbul,Çekmeköy,Ömerli,2025-07-18 10:49:32.370
edc2c9bb-ece0-4fe6-a3c0-51c11661525d,e058feac-4c61-4de8-9e35-8a4ed93409fb,Sakarya,Serdivan,Köprübaşi,2025-07-03 13:56:01.008
a3bdc75d-6015-49a0-92b4-0fd5f15d2029,5664234d-3e33-4076-9110-a73fe3fa29a9,Ankara,Çankaya,Gaziosmanpaşa,2025-07-23 21:23:20.228
3f5aca55-7888-4cc9-951c-2060a28d667c,aa269731-0399-4c62-b819-c965049d8618,İstanbul,Kadıköy,Dumlupınar,2025-05-20 00:37:08.713
101b6535-a6b0-4cc1-bd00-7d83aa1a4337,56588298-71e7-45d3-9cf7-8fb56470a6cc,Muğla,Bodrum,Kumköy,2025-07-04 22:04:51.721
d9feeb48-6b8d-4e15-b007-c584d2b53f8e,89dfd39a-f943-4933-8367-2d8f257cc069,İstanbul,Beşiktaş,Dikilitaş,2025-07-29 19:09:40.644
bac7813c-2de0-4090-ba9f-bdc759d89376,46b351ab-e601-4a43-9811-96845e33712a,İstanbul,Beşiktaş,Nisbetiye,2025-06-14 15:37:19.409
21a32c84-ff23-47f7-b841-5b7c59d01bb2,c949923a-8c5f-4256-ac77-96f07942d29a,İstanbul,Kadıköy,Caferağa,2025-06-14 19:34:47.652
5feac50e-1f1e-45a9-afd9-69236c9ab0a2,4edd9d81-b39c-4565-807e-c719c1f2decf,İstanbul,Beşiktaş,Türkali,2025-06-04 02:06:18.540
8be0ee79-9d78-4e4d-aa53-50246595b039,1017b0bc-4de6-4fda-aac6-81a6ed89a74f,İstanbul,Beşiktaş,Etiler,2025-07-25 07:54:06.256
aa663888-7a33-4388-b790-55fe48248dc7,83401c14-1b22-403c-969d-32bc0fa32755,İstanbul,Beşiktaş,Türkali,2025-08-03 17:28:28.832
902909fc-241d-45d1-aba6-5d8780bb42ea,999890a2-c9f6-47c1-8ca0-dbc11ccf819d,İstanbul,Ataşehir,İnönü,2025-06-19 18:13:35.350
cef53945-3941-41e0-9b08-008e048e97f6,33d0832d-ba97-4882-ab78-822c08e72cbe,İstanbul,Ümraniye,Namık Kemal,2025-06-27 22:07:22.051
eb48abb2-c3a2-4832-8587-72fb2317749d,051e2e4f-7bb6-4cde-8777-849d61428d44,İzmir,Karabağlar,Bahçelievler,2025-07-07 07:40:14.911
8f7b0245-b4b6-4276-b9a8-2b1079fd2a2f,37354008-3944-455a-8d44-a7e2d0124d11,Bursa,Osmangazi,Osmangazi,2025-07-29 18:15:02.020
1c56543f-3a22-44ab-955d-37428fce57e2,ac24ef69-9e26-41a9-97d1-adb5086fea04,İstanbul,Ataşehir,Barbaros,2025-06-01 21:45:34.180
5c1680e0-b772-4705-9b2a-970d1a0b0597,3d54b32b-cee5-4bd9-8ecb-a6bea56b70a6,İstanbul,Kadıköy,Bostancı,2025-06-26 10:34:41.547
2dd11345-ac00-43e0-b011-13d95a580829,a7bdd584-a53e-4c9e-85ef-39562f18d3ed,İstanbul,Kadıköy,Acıbadem,2025-07-06 11:26:45.410
a203a66b-58c6-4a52-8c05-4ad3f5583b92,1e77ef1e-754c-4d69-8719-77f81bf8acbe,Antalya,Muratpaşa,Muratpaşa,2025-07-14 13:19:25.965
7f0d8658-97b6-4519-8a70-f4e6a4844df6,055447a2-6a62-4246-b8dd-df3ab3f29a92,İstanbul,Beylikdüzü,Adnan Kahveci,2025-05-15 23:30:00.811
b1048e13-3fca-4ea3-ac31-e54c2a752cf3,0f0db2e9-9966-4214-bc89-d7ee22213753,İstanbul,Üsküdar,Zeynep Kamil,2025-07-27 21:41:58.508
a580dd1b-2e74-4bf3-9b20-4ace5df8c6b2,8197f9e6-5152-4824-afc4-0afae2941cb5,İstanbul,Küçükçekmece,İstasyon,2025-05-13 14:01:58.887
1d6ab3e5-6ba2-4708-887f-1d298e4cd64f,899fbbe1-b840-4acb-b555-81e7d36837ec,Muğla,Bodrum,Türkkuyusu,2025-07-06 18:40:28.748
91321b2f-b9df-4860-901b-5e1f98233712,478b2e44-bd5c-4ef7-b614-d96854489b19,İstanbul,Beşiktaş,Konaklar,2025-06-04 21:16:16.972
61f4dff0-e2ce-40c2-bece-1ccb55962dce,cc753a94-ac7c-4911-9701-7bb7139b372e,İstanbul,Pendik,Fevzi Çakmak,2025-07-15 18:57:37.692
0142491b-dbaa-4ec2-8dad-bdb15795124e,6898d57f-5b95-4d4e-a237-2f5c39909c67,İzmir,Karşıyaka,Bostanlı,2025-07-28 13:40:23.617
9b6da42a-0354-41c6-af5d-e0f1fd2f15e3,46d7ca82-4955-420a-bf89-856d89d90909,İstanbul,Gaziosmanpaşa,Karadeniz,2025-07-29 21:10:18.330
3218c94f-e0a0-4e43-a3ef-f03cf8a1565b,f041e3d7-fb23-4f12-a535-fd5b72e98bdb,İstanbul,Şişli,19.Mayıs,2025-07-15 03:21:55.216
316d394a-4ef2-4c45-8c3e-463c992489b7,f524a6fd-7507-4a82-8f37-9929d3905e71,Rize,Merkez,Yeniköy,2025-08-01 05:41:03.888
e1712075-b2c4-4b8e-b597-d2a16d0f1c16,93a5cde0-c7c1-4740-8f9d-f8bf4048ef1b,İstanbul,Kadıköy,Caferağa,2025-06-07 21:38:15.524
386799d3-51c5-4e44-b700-eccc08dd4f15,a031a90a-57af-4e6e-aaff-250ecefc0dfa,İstanbul,Kadıköy,Feneryolu,2025-05-15 19:46:14.609
62867b54-8962-4eac-93c7-5ca284b0ddcb,97a240f3-93a0-4888-a3f1-6b9e8bff709f,İstanbul,Ümraniye,Tantavi,2025-06-05 20:25:31.542
77662caa-ec02-4b78-8470-8fd290948fd0,7bed9306-3d5f-4afd-859d-12ca790caf7a,İstanbul,Ataşehir,Aşık Veysel,2025-05-17 19:17:16.114
794943ae-7949-4102-b591-0f5e11080fd8,7eb75480-588c-4044-9831-419d001c17d1,İstanbul,Bahçelievler,Çobançeşme,2025-06-06 18:32:20.776
bc2c29d0-1b47-47b7-82b5-4dc373c891e9,5a38b708-e1e8-49d9-9807-74ddc9a66081,İstanbul,Esenyurt,Esenkent,2025-06-19 12:03:16.126
7ebb77cd-575c-4de4-9947-ba1a2ab72582,c6339ac6-8f38-417a-b87c-2b06272975e3,İstanbul,Tuzla,İstasyon,2025-05-31 23:03:21.668
35b1bf28-93d2-41fd-8ef4-9846c50b1f0b,9865720d-af7d-4679-9e14-a871a6e24cb0,İstanbul,Kadıköy,Rasimpaşa,2025-07-22 11:11:03.411
7a89c750-2393-442f-bab0-1c397f891d69,78fe3085-ff39-4737-9f2f-d59ee0288f56,Ankara,Çankaya,Emek,2025-07-21 11:23:09.540
a7e35932-7749-45bd-a68e-f8690a5635b1,f28c6c2d-5b0e-4e72-b9b3-c846b40a1ea9,İstanbul,Bahçelievler,Bahçelievler,2025-05-11 13:08:33.615
21ed5139-8838-486d-96bf-dfecf06b4bc1,8015af49-2b5d-4425-a680-4a6780c74297,Ankara,Çankaya,Ümit,2025-06-01 12:43:23.372
495c915a-ccc1-4eb3-8854-4791405b830c,94cf79c7-5a06-40d9-b39e-acaa76dccc5c,İstanbul,Sarıyer,Ayazağa,2025-07-29 22:58:45.876
0e79a526-eeaf-4d49-9bf6-840ff9efec25,2e1254aa-8322-43db-ac1c-429e8a597c34,İstanbul,Küçükçekmece,İstasyon,2025-07-04 11:52:49.784
a1efef5d-c933-4b8b-bf99-2bdd01554049,0468f152-6678-46bf-af15-afbe4ecfb536,İzmir,Bornova,Evka 4,2025-06-14 00:22:09.524
e034d912-a4dc-46d0-acfb-954a6b4b0dd7,ed5d3a80-8509-4265-b246-2f49bc320633,İstanbul,Beykoz,Acarlar,2025-06-27 18:43:20.721
762b35c6-81a3-41af-be30-e2f0cfec17df,1a141db7-410b-4917-aba5-763198871b0c,İstanbul,Şişli,19.Mayıs,2025-06-16 15:20:53.736
f2b18de9-27c2-499e-b23c-7d916b01bd1f,487b22d9-eda9-4b09-b9cd-218003058f21,İstanbul,Ümraniye,Yaman Evler,2025-07-06 18:00:06.590
fbb60877-1fe9-4e77-9e52-759ebfc85470,36f6537f-b10b-49a9-9315-ad5e51cda8e3,Kocaeli,İzmit,Akmeşe Atatürk,2025-07-09 09:33:00.686
44eface6-c4b4-4d69-bbd6-2678fdf4d33d,9ec14f3d-2b81-4315-8897-75110d137d00,İstanbul,Ataşehir,İnönü,2025-05-28 18:44:16.251
52c0f17f-2890-48e3-bbbc-e958037ba92e,180302b2-d074-4517-b01d-9dd96ec06803,İstanbul,Esenyurt,Yenikent,2025-07-10 12:43:12.027
